source,ccn,providerName,ownershipType,address,city,state,zipCode,telephone,medicareEpisodesProxy,targetScore,sizeRationale,nextStep
CMS home health provider info,559279,ALPHACARE HOME HEALTH,PROPRIETARY,"903 SNEATH LANE, SUITE 225",SAN BRUNO,CA,94066,6508263375,904,62,904 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559425,ELLA HOME HEALTH CARE INC,PROPRIETARY,1809 VERDUGO BLVD SUITE 210,GLENDALE,CA,91208,8184957021,911,62,911 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,107236,MEDERI CARETENDERS,PROPRIETARY,1319 SHELFER ST,LEESBURG,FL,34748,3523235570,904,62,904 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,108372,"HIGHLITE HOME CARE, INC.",PROPRIETARY,5700 N FEDERAL HWY STE 2,FORT LAUDERDALE,FL,33308,9544922870,905,62,905 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,109361,DIVINE HOME HEALTH CARE INC,PROPRIETARY,6107 MEMORIAL HWY STE B,TAMPA,FL,33615,8138903400,901,62,901 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,109712,ALL HEALTH CARE SERVICES INC,PROPRIETARY,6801 LAKE WORTH RD STE 219,GREENACRES,FL,33467,-,912,62,912 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,117082,ST JOSEPH'S/ CANDLER HOME HEALTHCARE,NON-PROFIT,229 WEST GENERAL SCREVEN WAY SUITE H1-B,HINESVILLE,GA,31313,9123685120,905,62,905 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,117135,ADORATION HOME HEALTH,PROPRIETARY,"1760 BASS ROAD, SUITE 103",MACON,GA,31210,4784051474,907,62,907 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,147204,WESTERN ILL HOME HLTH CARE IN,PROPRIETARY,2 INDUSTRIAL PARK AVENUE,MONMOUTH,IL,61462,3097349376,903,62,903 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,237164,SPARROW HOME CARE,PROPRIETARY,"3301 E MICHIGAN AVENUE, STE A",LANSING,MI,48912,5173644841,903,62,903 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,267613,BETHESDA HOME HEALTH,PROPRIETARY,"12101 WOODCREST EXECUTIVE DR, STE 201",SAINT LOUIS,MO,63141,3142182600,905,62,905 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,327100,EXCELACARE HOME HEALTH,PROPRIETARY,"726 EAST MICHIGAN DRIVE, SUITE 130",HOBBS,NM,88240,5753910121,906,62,906 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,447425,ADORATION HOME HEALTH NASHVILLE SOUTH,PROPRIETARY,126 WEST JACKSON STREET,COOKEVILLE,TN,38501,6158354445,909,62,909 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747233,PARADIGM HOMECARE,PROPRIETARY,3134 EXECUTIVE DR. STE B,SAN ANGELO,TX,76904,3256556600,906,62,906 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747887,GEORGETOWN LIVING HOME HEALTH & COMPANIONS,PROPRIETARY,"1508 LEANDER RD, #101",GEORGETOWN,TX,78628,5128430117,912,62,912 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,017035,INFIRMARY HOMECARE,PROPRIETARY,"851 E I-65 SERVICE RD S, SUITE 1000",MOBILE,AL,36606,2514503300,914,61,914 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,047044,TRINITY NORTH HOME HEALTH LLC,PROPRIETARY,2710 PHILLIPS DRIVE,JONESBORO,AR,72401,8709327463,913,61,913 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,047046,ELITE HOME HEALTH,PROPRIETARY,130 PARTEE ROAD,CALICO ROCK,AR,72519,8702973738,914,61,914 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058216,FOCUS HEALTH,PROPRIETARY,4643 QUAIL LAKES DRIVE,STOCKTON,CA,95207,2094727005,921,61,921 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059788,"BAYPOINT HOME HEALTH, INC",PROPRIETARY,"2515 SANTA CLARA AVENUE, SUITE 105",ALAMEDA,CA,94501,8663927751,922,61,922 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,557479,"PEGASUS HOME HEALTH CARE, INC.",PROPRIETARY,505 N BRAND BLVD ROOM 1000,GLENDALE,CA,91203,8185511932,915,61,915 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,557764,FOCUS HEALTH,PROPRIETARY,"377 W FALLBROOK AVENUE, SUITE 101",FRESNO,CA,93711,5594322257,913,61,913 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559097,BRIDGE HOME HEALTH,PROPRIETARY,"5401 OLD REDWOOD HWY., SUITE 106",PETALUMA,CA,94954,9252151577,918,61,918 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559241,"MONCH HOME HEALTH, INC",PROPRIETARY,7590 N. GLENOAKS BLVD. SUITE 21,BURBANK,CA,91504,8186163533,913,61,913 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,753149,"ALL SMILES HOME HEALTH BEST CARE, INC.",-,14545 VICTORY BLVD SUITE 503B,VAN NUYS,CA,91411,8185826082,918,61,918 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,108215,APEX HOME HEALTHCARE,PROPRIETARY,751 OAK ST STE 410,JACKSONVILLE,FL,32204,9043897385,923,61,923 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,108291,PRESTIGE HOME CARE SERVICES OF MIAMI DADE,PROPRIETARY,6230 SW 70 ST,SOUTH MIAMI,FL,33143,3052847734,916,61,916 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,683107,COMPLETE HOME CARE OF BROWARD COUNTY LLC,PROPRIETARY,"2700 W CYPRESS CREEK RD STES D106, D108",FORT LAUDERDALE,FL,33309,9548249940,914,61,914 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,683191,"NAPLES HOME HEALTH CARE, INC",PROPRIETARY,501 GOODLETTE RD N STE C200,NAPLES,FL,34102,2394300064,921,61,921 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,117092,PRUITTHEALTH @ HOME- GRIFFIN,NON-PROFIT,"147 WEST ELLIS ROAD, SUITE B & C",GRIFFIN,GA,30223,7702280525,922,61,922 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,147105,"PRIME HEALTHCARE HOME CARE AND HOSPICE, LLC",PROPRIETARY,555 WEST COURT STREET,KANKAKEE,IL,60901,8159372475,917,61,917 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,147738,HEALTHCARE PLUS CORPORATION,PROPRIETARY,"3501 W ALGONQUIN RD, STE 190",ROLLING MEADOWS,IL,60008,8477760800,923,61,923 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,227507,"GREATER BOSTON HOME HEALTH CARE, LLC",PROPRIETARY,661 CENTRE STREET,BROCKTON,MA,02302,6179383860,920,61,920 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,287128,PHYSICIANS CHOICE HOME HEALTH CARE,PROPRIETARY,8212 F STREET,OMAHA,NE,68127,4023312273,916,61,916 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,367238,WILSON HOME HEALTH CARE,NON-PROFIT,1081 FAIRINGTON STREET,SIDNEY,OH,45365,9374989335,914,61,914 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,377661,TRADITIONS HEALTH OF IDABEL,PROPRIETARY,900 SE WASHINGTON STREET,IDABEL,OK,74745,5802866541,920,61,920 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,447195,"SMOKY MOUNTAIN HOME HEALTH AND HOSPICE, INC",PROPRIETARY,222 HERITAGE BLVD,NEWPORT,TN,37821,4236230233,915,61,915 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,447264,"HMC HOME HEALTH, LLC",PROPRIETARY,895 PICKWICK STREET,SAVANNAH,TN,38372,7319250276,920,61,920 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,457047,WICHITA HOME HEALTH SERVICE INC,PROPRIETARY,4245 KEMP BLVD SUITE 420,WICHITA FALLS,TX,76308,9403227113,915,61,915 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,458261,CHOICE HOMECARE,PROPRIETARY,1409 S BECKHAM AVENUE SUITE B,TYLER,TX,75701,9033639932,917,61,917 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,677928,ALMIGHTY HOME HEALTH,PROPRIETARY,9300 JOHN HICKMAN PKWY BLDG 2 STE 20,FRISCO,TX,75035,2146181396,923,61,923 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747095,HOME CARE SELECT,PROPRIETARY,"3500 W DAVIS, STE 150B",CONROE,TX,77304,9367565800,920,61,920 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,507113,ADVANCED HOME HEALTH NW OF WENATCHEE,PROPRIETARY,"285 TECHNOLOGY CENTER WAY, STE 107",WENATCHEE,WA,98801,5096639585,921,61,921 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,057505,PALOMAR HOME HEALTH SERVICES,NON-PROFIT,800 WEST VALLEY PARKWAY SUITE 200,ESCONDIDO,CA,92025,4422813800,932,60,932 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059020,"BRIO HOME HEALTH SERVICES, INC",PROPRIETARY,12590 CENTRAL AVE.,CHINO,CA,91710,9096064415,928,60,928 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,553140,"ATTAIN HEALTH HOME HEALTH, INC.",PROPRIETARY,1513 AVIATION BOULEVARD,REDONDO BEACH,CA,90278,3109371406,929,60,929 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,557524,"ALEXUS HOME HEALTHCARE, INC",PROPRIETARY,4000 LONG BEACH BLVD SUITE 221,LONG BEACH,CA,90807,5626373113,933,60,933 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559197,COMFORT CARE HOME HEALTH,PROPRIETARY,16600 SHERMAN WAY SUITE 266,VAN NUYS,CA,91406,8184158985,935,60,935 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,683182,PINELLAS 1 HOME HEALTH CARE CORP,PROPRIETARY,4707 140TH AVE N STE 106A,CLEARWATER,FL,33762,7275322111,925,60,925 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,147778,ORION HOME HEALTH INC,PROPRIETARY,"5836 LINCOLN AVE, STE 120",MORTON GROVE,IL,60053,8474100240,925,60,925 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,187013,BAPTIST HEALTH DEACONESS HEALTH AT HOME,NON-PROFIT,"1079 THORNBERRY DRIVE, SUITE 203",MADISONVILLE,KY,42431,2708243470,930,60,930 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,197453,HOME HEALTH CARE 2000 - LAFAYETTE,PROPRIETARY,"1304 BERTRAND DRIVE, SUITE A2 AND A3",LAFAYETTE,LA,70506,3375931198,935,60,935 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,337083,HCR / HCR HOME CARE CHHA (ONEONTA),PROPRIETARY,"107 WINNEY HILL ROAD, STE3",ONEONTA,NY,13820,5182547092,925,60,925 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,367518,MERCY HEALTH HOME CARE -YOUNGSTOWN,NON-PROFIT,"979 TIBBETTS-WICK ROAD, SUITE A",GIRARD,OH,44420,3304803776,926,60,926 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,377683,"COMPANION HOME HEALTH, LLC",PROPRIETARY,1310 E OKLAHOMA AVE,GUTHRIE,OK,73044,4052939000,932,60,932 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,397094,VISITING NURSES ASSOCIATION WESTERN PA,NON-PROFIT,154 HINDMAN RD,BUTLER,PA,16001,7242826806,925,60,925 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,397795,NEW LIFE HOME HEALTH CARE AGENCY INC,PROPRIETARY,2655 PHILMONT AVENUE SUITE 101,HUNTINGDON VALLEY,PA,19006,2159478220,925,60,925 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,447201,DEACONESS HOMECARE,PROPRIETARY,123 PICKWICK STREET,SAVANNAH,TN,38372,7319256626,934,60,934 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,457921,NEXUS HOME HEALTHCARE INC,PROPRIETARY,4645 AVON LN,FRISCO,TX,75033,4693173017,925,60,925 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747232,HYGIA HEALTHCARE LLC,PROPRIETARY,"2020 EAST RANDOL MILL RD, STE 309",ARLINGTON,TX,76011,8174787600,936,60,936 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747685,CARTER HEALTHCARE,PROPRIETARY,"1619 E COMMONS ST, STE 502",NEW BRAUNFELS,TX,78130,2813797052,932,60,932 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,047109,ACMC FAMILY HOME HEALTH,PROPRIETARY,211 PINE STREET,CROSSETT,AR,71635,8703645555,941,59,941 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058269,"GREEN VALLEY HOME HEALTH SERVICES, INC",PROPRIETARY,19031 HIGHWAY 18 SUITE 180,APPLE VALLEY,CA,92308,7602427009,944,59,944 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,058363,"ABSOLUTE HOME HEALTH AGENCY, INC",PROPRIETARY,1554 S SEPULVEDA BLVD SUITE 109,LOS ANGELES,CA,90025,3236349585,942,59,942 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059049,"VALLEY HOME HEALTH CARE AGENCY, INC",PROPRIETARY,"5530 CORBIN AVENUE, SUITE 112",TARZANA,CA,91356,8183000223,947,59,947 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059161,PROFESSIONAL NURSING INC,PROPRIETARY,"12501 CHANDLER BLVD, STE 205",VALLEY VILLAGE,CA,91607,8189555848,947,59,947 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059458,"SUNRISE HOME HEALTH CARE PROVIDER, INC",PROPRIETARY,"2211 SOUTH HACIENDA BLVD, #210",HACIENDA HEIGHTS,CA,91745,6269798888,944,59,944 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,059586,SHIELD HOME HEALTH,PROPRIETARY,"7940 SILVERTON AVENUE, SUITE 202",SAN DIEGO,CA,92126,8586934350,947,59,947 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559111,"NUMBER 1 HOME HEALTH CARE, INC",PROPRIETARY,"21818 CRAGGY VIEW ST, SUITE 204",CHATSWORTH,CA,91311,8189349737,944,59,944 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,559290,SAINT FRANCIS HEALTHCARE INC,PROPRIETARY,5119 GARFIELD STREET,LA MESA,CA,91941,6194397840,938,59,938 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,107793,"PROFESSIONAL HOME SERVICES, INC.",PROPRIETARY,"6001 NW 153RD ST, STE 152",MIAMI LAKES,FL,33014,3058271211,945,59,945 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,109028,HEALTH AT HOME,PROPRIETARY,1850 SW FOUNTAINVIEW BLVD STE 102,PORT SAINT LUCIE,FL,34986,7723205329,946,59,946 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,167436,ANGELS CARE HOME HEALTH OF IOWA,PROPRIETARY,3125 DOUGLAS AVENUE SUITE 205,DES MOINES,IA,50310,5152522847,938,59,938 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,147727,"HEALING HANDS HOME CARE, INC",PROPRIETARY,6730 W HIGGINS,CHICAGO,IL,60656,7737923333,940,59,940 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,147985,ACACIA HOME HEALTH AGENCY,PROPRIETARY,2200 S. MAIN STREET SUITE 308,LOMBARD,IL,60148,6306138747,942,59,942 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,227595,"BLISSFUL HOMECARE, LLC",PROPRIETARY,"90 SUTTON STREET, SUITE 3-4",NORTH ANDOVER,MA,01845,9787255505,941,59,941 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,337449,GUTHRIE HOME HEALTH,PROPRIETARY,4005 WEST RD.,CORTLAND,NY,13045,6077563646,940,59,940 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,368233,"HEARTSPRING HOME HEALTH CARE, LLC",PROPRIETARY,"4700 DUKE DRIVE, SUITE 135H",MASON,OH,45040,5133320080,946,59,946 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,369307,SOUTHWOODS HEALTH AT HOME LLC,-,100 DEBARTOLO PLACE SUITE 240,YOUNGSTOWN,OH,44512,3309655250,947,59,947 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,377674,"CARE PLUS HOME HEALTH CARE, INC",PROPRIETARY,"8030 S MEMORIAL DRIVE, SUITE D-1",TULSA,OK,74133,9182949760,938,59,938 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,387087,COASTAL HOME HEALTH & HOSPICE,NON-PROFIT,585 5TH STREET,BROOKINGS,OR,97415,5414690405,939,59,939 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,447150,TENNOVA HEALTHCARE HOME HEALTH,PROPRIETARY,"1225 E. WEISGARBER ROAD, SUITE 370S",KNOXVILLE,TN,37909,8653377859,943,59,943 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,447583,TRISTAR HEALTHCARE AT HOME,PROPRIETARY,"310 25TH AVE NORTH, STE 303",NASHVILLE,TN,37203,6153332152,946,59,946 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,457978,OPTIMUM HOME HEALTH CARE INC,PROPRIETARY,2109 W SPRING CREEK PKWY SUITE #300A,PLANO,TX,75023,9725966442,939,59,939 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,673124,CREST HOME HEALTH,PROPRIETARY,"1100 N MAIN ST, SUITE 201",BOERNE,TX,78006,8303312005,947,59,947 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,679145,CHOICE HEALTH AT HOME,PROPRIETARY,401 ISOM RD. SUITE 140 E,SAN ANTONIO,TX,78216,2104030901,945,59,945 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747397,KLARUS HOME CARE,PROPRIETARY,903 N BOWSER ROAD SUITE 156,RICHARDSON,TX,75081,2144401004,939,59,939 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
CMS home health provider info,747814,"ATLAS HEALTH, LLC",PROPRIETARY,3201 CHERRY RIDGE DR SUITE B220,SAN ANTONIO,TX,78230,8559415341,947,59,947 Medicare episodes (activity proxy only; CMS does not provide employee or staffing data in this export),"Enrich with company size/domain, then verify no ATS and no JobPosting before custom-scrape onboarding"
