providerType,ccn,providerName,city,state,telephone,targetScore,braveQuery,candidateDomain,candidateUrl,candidateTitle,candidateDescription,discoveryStatus,discoveryError,nextStep
home_health,559716,"PRIMARY CHOICE HOME HEALTH CARE, INC.",VAN NUYS,CA,-,86,"""PRIMARY CHOICE HOME HEALTH CARE, INC."" ""VAN NUYS"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,457987,"ROYAL HOME HEALTH CARE, INCORPORATED",CARROLLTON,TX,9722479001,73,"""ROYAL HOME HEALTH CARE, INCORPORATED"" ""CARROLLTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559733,HELP LINE HOME HEALTH,ENCINO,CA,-,86,"""HELP LINE HOME HEALTH"" ""ENCINO"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,459471,VITALCARING GROUP,BEAUMONT,TX,4098352828,73,"""VITALCARING GROUP"" ""BEAUMONT"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559740,"BRIDGES HOME HEALTH CARE, INC",BURBANK,CA,8183949700,86,"""BRIDGES HOME HEALTH CARE, INC"" ""BURBANK"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,673198,"C.N.G. HOME HEALTH, INC.",RICHMOND,TX,8329446790,73,"""C.N.G. HOME HEALTH, INC."" ""RICHMOND"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,753144,BEST OF CARE HOME HEALTH INC,VAN NUYS,CA,9095298998,86,"""BEST OF CARE HOME HEALTH INC"" ""VAN NUYS"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,677207,SUN CITY HOME CARE INC,EL PASO,TX,9155420014,73,"""SUN CITY HOME CARE INC"" ""EL PASO"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,757162,AFFECTION HOME HEALTH INC,MANHATTAN BEACH,CA,3103075750,86,"""AFFECTION HOME HEALTH INC"" ""MANHATTAN BEACH"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,677522,AMERICAN MEDICAL HOME HEALTH SERVICES,CORPUS CHRISTI,TX,3618879760,73,"""AMERICAN MEDICAL HOME HEALTH SERVICES"" ""CORPUS CHRISTI"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,757194,HOT LINE HOMECARE,ENCINO,CA,8188181828,86,"""HOT LINE HOMECARE"" ""ENCINO"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,677874,STAR HOME HEALTH INC,HOUSTON,TX,7137854949,73,"""STAR HOME HEALTH INC"" ""HOUSTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,757272,GOOD SAMARITAN HOME HEALTH INC,NATIONAL CITY,CA,6197736357,86,"""GOOD SAMARITAN HOME HEALTH INC"" ""NATIONAL CITY"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,677958,MARITONA HEALTH SERVICES INC,RICHMOND,TX,7136677235,73,"""MARITONA HEALTH SERVICES INC"" ""RICHMOND"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,757275,RELIABLE HEALTHCARE LLC,BAKERSFIELD,CA,6614913131,86,"""RELIABLE HEALTHCARE LLC"" ""BAKERSFIELD"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,678144,A & A HOME HEALTH SERVICES INC,HOUSTON,TX,7137838803,73,"""A & A HOME HEALTH SERVICES INC"" ""HOUSTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,053162,"ANGELCARE HOME HEALTH SERVICES, LLC",MILPITAS,CA,6463619817,85,"""ANGELCARE HOME HEALTH SERVICES, LLC"" ""MILPITAS"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,678485,MARTIN COUNTY HOME HEALTH,STANTON,TX,4326072516,73,"""MARTIN COUNTY HOME HEALTH"" ""STANTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,058126,"CARECHOICES HOME HEALTH SERVICES, LLC",FULLERTON,CA,7145157650,85,"""CARECHOICES HOME HEALTH SERVICES, LLC"" ""FULLERTON"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,679098,RESOURCE HOME HEALTH SERVICES,HOUSTON,TX,7139814389,73,"""RESOURCE HOME HEALTH SERVICES"" ""HOUSTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,058172,"MC HOME HEALTH SERVICES, INC",WALNUT,CA,6268541450,85,"""MC HOME HEALTH SERVICES, INC"" ""WALNUT"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,679547,BRIGHTSTAR CARE,LAREDO,TX,9567129988,73,"""BRIGHTSTAR CARE"" ""LAREDO"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,058301,ENHANCEDCARE HOME HEALTH,DUARTE,CA,6265706760,85,"""ENHANCEDCARE HOME HEALTH"" ""DUARTE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,679719,RELIANT AT HOME,LUFKIN,TX,8663442821,73,"""RELIANT AT HOME"" ""LUFKIN"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,058360,SILVER AGE HOME HEALTH CARE AGENCY INC,LOS ANGELES,CA,2133855788,85,"""SILVER AGE HOME HEALTH CARE AGENCY INC"" ""LOS ANGELES"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,743121,MISSION HOME HEALTH,SAN ANTONIO,TX,2105242400,73,"""MISSION HOME HEALTH"" ""SAN ANTONIO"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059200,"EMC HOME HEALTH PROVIDERS, INC",LA PALMA,CA,7145214476,85,"""EMC HOME HEALTH PROVIDERS, INC"" ""LA PALMA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,743122,A & D HOME HEALTH SERVICES INC,GARLAND,TX,2147039665,73,"""A & D HOME HEALTH SERVICES INC"" ""GARLAND"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059224,"CAREWELL HOME HEALTH, INC",ORANGE,CA,7145309750,85,"""CAREWELL HOME HEALTH, INC"" ""ORANGE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747251,RENEW HOME HEALTH,DENTON,TX,9402439812,73,"""RENEW HOME HEALTH"" ""DENTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059285,"MILLENNIUM HOME HEALTH CARE, INC",VAN NUYS,CA,8187798902,85,"""MILLENNIUM HOME HEALTH CARE, INC"" ""VAN NUYS"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747341,ALEGRE HOME HEALTH CARE LLC,MISSION,TX,9566687730,73,"""ALEGRE HOME HEALTH CARE LLC"" ""MISSION"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059339,"ST LUKE HOME HEALTH CARE, INC",GLENDALE,CA,8189569878,85,"""ST LUKE HOME HEALTH CARE, INC"" ""GLENDALE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747409,"V-CARE PROFESSIONAL HOME HEALTH, INC.",GARLAND,TX,6829009009,73,"""V-CARE PROFESSIONAL HOME HEALTH, INC."" ""GARLAND"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059645,"GUARDIAN ANGEL HOME CARE, INC",PALM DESERT,CA,7607733524,85,"""GUARDIAN ANGEL HOME CARE, INC"" ""PALM DESERT"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747604,LIFE UNLIMITED HOME HEALTH LLC,AUSTIN,TX,5122190233,73,"""LIFE UNLIMITED HOME HEALTH LLC"" ""AUSTIN"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059755,"LOTUS HOME HEALTH CARE, INC",NORTH HOLLYWOOD,CA,8182903200,85,"""LOTUS HOME HEALTH CARE, INC"" ""NORTH HOLLYWOOD"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747647,ARMONIA HOME HEALTH CARE AGENCY LLC,EL PASO,TX,9155845272,73,"""ARMONIA HOME HEALTH CARE AGENCY LLC"" ""EL PASO"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059775,MEDI-KARE1 INC,WOODLAND HILLS,CA,8189682717,85,"""MEDI-KARE1 INC"" ""WOODLAND HILLS"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747678,SHIELDS HEALTHCARE SERVICES PLLC,HOUSTON,TX,8324121213,73,"""SHIELDS HEALTHCARE SERVICES PLLC"" ""HOUSTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,557145,AFFILIATED HOME HEALTH SERVICES INC,GLENDALE,CA,8185397768,85,"""AFFILIATED HOME HEALTH SERVICES INC"" ""GLENDALE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747759,E E CORNERSTONE HOME HEALTH INC,GRAND PRAIRIE,TX,2148090449,73,"""E E CORNERSTONE HOME HEALTH INC"" ""GRAND PRAIRIE"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,557774,IDEAL HOME CARE INC,LA VERNE,CA,9093922205,85,"""IDEAL HOME CARE INC"" ""LA VERNE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747790,JEEVAN HOME HEALTH CARE INC,CARROLLTON,TX,4694582201,73,"""JEEVAN HOME HEALTH CARE INC"" ""CARROLLTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559127,"PROMED HEALTH PROVIDERS, INC",GLENDALE,CA,8183928080,85,"""PROMED HEALTH PROVIDERS, INC"" ""GLENDALE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747816,HARBOR HOME HEALTH LP,HOUSTON,TX,7134135292,73,"""HARBOR HOME HEALTH LP"" ""HOUSTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559133,CLINICIANS CONNECT CARE HOME HEALTH,SACRAMENTO,CA,9164000775,85,"""CLINICIANS CONNECT CARE HOME HEALTH"" ""SACRAMENTO"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747860,TEXAS PRIME HEALTHCARE INC,ROYSE CITY,TX,9726356666,73,"""TEXAS PRIME HEALTHCARE INC"" ""ROYSE CITY"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559135,DNA HOME HEALTH SERVICES INC,TARZANA,CA,8189389143,85,"""DNA HOME HEALTH SERVICES INC"" ""TARZANA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,748005,ALERIS HOME HEALTH INC,SUGAR LAND,TX,8323103317,73,"""ALERIS HOME HEALTH INC"" ""SUGAR LAND"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559153,"INFINITE CARE HOME HEALTH, INC",VALLEY VILLAGE,CA,7472052565,85,"""INFINITE CARE HOME HEALTH, INC"" ""VALLEY VILLAGE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,748047,VARCO HOME HEALTH LLC,HOUSTON,TX,7135819198,73,"""VARCO HOME HEALTH LLC"" ""HOUSTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559228,"TRUSTING CARE HOME HEALTH SERVICES, INC",BURBANK,CA,8183305511,85,"""TRUSTING CARE HOME HEALTH SERVICES, INC"" ""BURBANK"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,748098,"INTUITIVE CARE HOME HEALTH AGENCY, LLC",MCKINNEY,TX,4699277003,73,"""INTUITIVE CARE HOME HEALTH AGENCY, LLC"" ""MCKINNEY"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559280,HEAL HOME HEALTH INC,FRESNO,CA,5595708520,85,"""HEAL HOME HEALTH INC"" ""FRESNO"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,458060,MEDICAL INNOVATIONS HOME HEALTH CARE,PHARR,TX,9567819600,72,"""MEDICAL INNOVATIONS HOME HEALTH CARE"" ""PHARR"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559291,"EVERCARE HOME HEALTH, INC",BURBANK,CA,8189254010,85,"""EVERCARE HOME HEALTH, INC"" ""BURBANK"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,458277,PATIENT CENTERED SERVICES INC,GARLAND,TX,9724244454,72,"""PATIENT CENTERED SERVICES INC"" ""GARLAND"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559351,"WELL-BEING HOME HEALTH SERVICES, INC",BURBANK,CA,8188186291,85,"""WELL-BEING HOME HEALTH SERVICES, INC"" ""BURBANK"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,458447,INTER ACTIVE HEALTH CARE INC,STAFFORD,TX,2818922000,72,"""INTER ACTIVE HEALTH CARE INC"" ""STAFFORD"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559354,HEART OF HOPE HOME HEALTHCARE INC,N HOLLYWOOD,CA,8186500700,85,"""HEART OF HOPE HOME HEALTHCARE INC"" ""N HOLLYWOOD"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,459490,ADVANTX HOME CARE INC,SHERMAN,TX,9038138681,72,"""ADVANTX HOME CARE INC"" ""SHERMAN"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559418,COMFORT HOME HEALTH INC,SIMI VALLEY,CA,8182359216,85,"""COMFORT HOME HEALTH INC"" ""SIMI VALLEY"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,677078,CALVERT HOME HEALTH CARE LTD,CROSBYTON,TX,8066757321,72,"""CALVERT HOME HEALTH CARE LTD"" ""CROSBYTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559483,NOVA MED HOME HEALTH,MONTROSE,CA,8183838042,85,"""NOVA MED HOME HEALTH"" ""MONTROSE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,677624,"STEPHEN'S HEALTH CARE, INC.",STEPHENVILLE,TX,2549656629,72,"""STEPHEN'S HEALTH CARE, INC."" ""STEPHENVILLE"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559494,MAYERLING HOME HEALTH LLC,GLENDALE,CA,8186590841,85,"""MAYERLING HOME HEALTH LLC"" ""GLENDALE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,677869,"UNITED AMERICA HOME HEALTH SERVICES, INC.",HOUSTON,TX,7139751310,72,"""UNITED AMERICA HOME HEALTH SERVICES, INC."" ""HOUSTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559519,ATTENTIVE HOME HEALTH INC,TARZANA,CA,8186965011,85,"""ATTENTIVE HOME HEALTH INC"" ""TARZANA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,677881,"ANGELICAL HOME HEALTH, INC.",LA JOYA,TX,9565811251,72,"""ANGELICAL HOME HEALTH, INC."" ""LA JOYA"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559622,ANGELIC HOME HEALTH CARE LLC,WOODLAND HILLS,CA,8189605522,85,"""ANGELIC HOME HEALTH CARE LLC"" ""WOODLAND HILLS"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,677921,"HEALTHCARE PROVIDERS OF AMERICA, INC.",HOUSTON,TX,7134682100,72,"""HEALTHCARE PROVIDERS OF AMERICA, INC."" ""HOUSTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,753150,ESSENTIAL HOME HEALTH CARE CORP.,TARZANA,CA,8186008617,85,"""ESSENTIAL HOME HEALTH CARE CORP."" ""TARZANA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,677951,ENCOMPASS HEALTH HOME HEALTH,FREDERICKSBURG,TX,8309902423,72,"""ENCOMPASS HEALTH HOME HEALTH"" ""FREDERICKSBURG"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,757099,"SANO VITA HOME HEALTH CARE, INC.",NORTH HOLLYWOOD,CA,7472040087,85,"""SANO VITA HOME HEALTH CARE, INC."" ""NORTH HOLLYWOOD"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,679445,1ST TEXAS HOME HEALTHCARE,FARMERS BRANCH,TX,2144477772,72,"""1ST TEXAS HOME HEALTHCARE"" ""FARMERS BRANCH"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,757282,DIRECT HOME CARE,LANCASTER,CA,6612555777,85,"""DIRECT HOME CARE"" ""LANCASTER"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,679472,TRINITY INSPIRED HOME HEALTH CARE AGENCY,DALLAS,TX,2144210035,72,"""TRINITY INSPIRED HOME HEALTH CARE AGENCY"" ""DALLAS"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,053150,"ZION NURSING SERVICES, INC",NORTH HOLLYWOOD,CA,7472005676,84,"""ZION NURSING SERVICES, INC"" ""NORTH HOLLYWOOD"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,679499,CARE AND COMFORT HOME HEALTH,RICHMOND,TX,7132720900,72,"""CARE AND COMFORT HOME HEALTH"" ""RICHMOND"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,053190,FARMER'S HOME HEALTH,VENTURA,CA,8057469963,84,"""FARMER'S HOME HEALTH"" ""VENTURA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,679744,CONTINUITY CARE HOME HEALTH AGENCY LLC,KINGWOOD,TX,2813482328,72,"""CONTINUITY CARE HOME HEALTH AGENCY LLC"" ""KINGWOOD"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,058034,CALIFORNIA NURSES HOME HEALTH SERVICES,GRANADA HILLS,CA,8188321889,84,"""CALIFORNIA NURSES HOME HEALTH SERVICES"" ""GRANADA HILLS"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,679768,MAGNOLIA HOME HEALTH,ARLINGTON,TX,8179733378,72,"""MAGNOLIA HOME HEALTH"" ""ARLINGTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,058080,"ACCURATE HOME HEALTH CARE, INC",ROSEMEAD,CA,6265765006,84,"""ACCURATE HOME HEALTH CARE, INC"" ""ROSEMEAD"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,743112,MYNURSE HOME CARE INC,ANGLETON,TX,7134360999,72,"""MYNURSE HOME CARE INC"" ""ANGLETON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,058177,RELY ABLE HOME HEALTH CARE,GLENDALE,CA,8182416470,84,"""RELY ABLE HOME HEALTH CARE"" ""GLENDALE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747061,LIFECARE OPTIONS HOME HEALTH SERVICES INC,KATY,TX,2816469546,72,"""LIFECARE OPTIONS HOME HEALTH SERVICES INC"" ""KATY"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,058286,"PROVIDENT HOME HEALTH, INC",LOS ANGELES,CA,8182419500,84,"""PROVIDENT HOME HEALTH, INC"" ""LOS ANGELES"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747093,FARIAS HOME HEALTH CARE LLC,LAREDO,TX,9567013509,72,"""FARIAS HOME HEALTH CARE LLC"" ""LAREDO"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,058290,EXCELLENCE HOME HEALTH CARE AGENCY INC,CHINO,CA,9095911731,84,"""EXCELLENCE HOME HEALTH CARE AGENCY INC"" ""CHINO"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747198,PLATINUM HOME CARE INC,HOUSTON,TX,2816310900,72,"""PLATINUM HOME CARE INC"" ""HOUSTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059164,"CARESS HOME HEALTH PROVIDERS, INC",CANOGA PARK,CA,8188843855,84,"""CARESS HOME HEALTH PROVIDERS, INC"" ""CANOGA PARK"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747201,LIVING HOPE HOME HEALTH - WEST,STAFFORD,TX,2814995901,72,"""LIVING HOPE HOME HEALTH - WEST"" ""STAFFORD"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059167,"ACCU - RITE HEALTH SERVICES, INC",GLENDORA,CA,6269638887,84,"""ACCU - RITE HEALTH SERVICES, INC"" ""GLENDORA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747258,BORDER SKILLED SERVICES INC,LAREDO,TX,9567249999,72,"""BORDER SKILLED SERVICES INC"" ""LAREDO"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059254,HANA HOME CARE,LOS ANGELES,CA,2133836333,84,"""HANA HOME CARE"" ""LOS ANGELES"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747408,SAN ANTONIO HOME HEALTH,SAN ANTONIO,TX,2107873343,72,"""SAN ANTONIO HOME HEALTH"" ""SAN ANTONIO"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059329,"AT HOME HEALTH SERVICES, INC",TARZANA,CA,8187573333,84,"""AT HOME HEALTH SERVICES, INC"" ""TARZANA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747456,LITTLE FLOWER HOMEHEALTH,SUGAR LAND,TX,2813250043,72,"""LITTLE FLOWER HOMEHEALTH"" ""SUGAR LAND"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059469,APPLE HEALTHCARE INC,RANCHO CUCAMONGA,CA,9095274690,84,"""APPLE HEALTHCARE INC"" ""RANCHO CUCAMONGA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747494,EXCELLENT HOME HEALTH SERVICES,ARLINGTON,TX,8179620290,72,"""EXCELLENT HOME HEALTH SERVICES"" ""ARLINGTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059696,"HELENIUM HOME HEALTH, INC.",SAN JOSE,CA,4083262971,84,"""HELENIUM HOME HEALTH, INC."" ""SAN JOSE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747596,JUST CARE HOME HEALTH,EL PASO,TX,9155912800,72,"""JUST CARE HOME HEALTH"" ""EL PASO"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059711,LEGACY HOME HEALTH & REHABILITATION LLC,SAN DIEGO,CA,8585783700,84,"""LEGACY HOME HEALTH & REHABILITATION LLC"" ""SAN DIEGO"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747761,DESERT STAR HOME HEALTH,EL PASO,TX,9155660999,72,"""DESERT STAR HOME HEALTH"" ""EL PASO"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059783,"CALIFORNIA PEOPLE'S HOME HEALTH, INC.",NORTH HOLLYWOOD,CA,8189800087,84,"""CALIFORNIA PEOPLE'S HOME HEALTH, INC."" ""NORTH HOLLYWOOD"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747798,AVIAN HOME HEALTHCARE,MANSFIELD,TX,8172256555,72,"""AVIAN HOME HEALTHCARE"" ""MANSFIELD"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,059791,"MVH HOME HEALTH, INC",SHERMAN OAKS,CA,8188574582,84,"""MVH HOME HEALTH, INC"" ""SHERMAN OAKS"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747815,CASA HEALTHCARE,PEARLAND,TX,2814855775,72,"""CASA HEALTHCARE"" ""PEARLAND"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,553143,"DIGNITY HOME HEALTH, INC",ENCINO,CA,8186962223,84,"""DIGNITY HOME HEALTH, INC"" ""ENCINO"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,747900,NEIGHBOURS HEALTHCARE SERVICES INC,HOUSTON,TX,7133436262,72,"""NEIGHBOURS HEALTHCARE SERVICES INC"" ""HOUSTON"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,553187,"ADVANCE CARE HOME HEALTH AGENCY, INC",GLENDALE,CA,8189379257,84,"""ADVANCE CARE HOME HEALTH AGENCY, INC"" ""GLENDALE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,748035,ORACLE HOME HEALTH INC,DALLAS,TX,2143342209,72,"""ORACLE HOME HEALTH INC"" ""DALLAS"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,557006,UC DAVIS HOME CARE SERVICES,RANCHO CORDOVA,CA,9167342458,84,"""UC DAVIS HOME CARE SERVICES"" ""RANCHO CORDOVA"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,748106,SDQ HEALTHCARE SERVICES LLC,MISSION,TX,9562714888,72,"""SDQ HEALTHCARE SERVICES LLC"" ""MISSION"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,557735,"ADEPT HOME HEALTH SERVICES, INC",UPLAND,CA,9096080006,84,"""ADEPT HOME HEALTH SERVICES, INC"" ""UPLAND"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,453112,DOVE HOME CARE LLC,PLANO,TX,9728640473,71,"""DOVE HOME CARE LLC"" ""PLANO"" ""TX"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
home_health,559006,KRATOS HOME HEALTH CARE INC,NORTHRIDGE,CA,8185786671,84,"""KRATOS HOME HEALTH CARE INC"" ""NORTHRIDGE"" ""CA"" official website",,,,,search_error,Brave returned 402 Payment Required,Manual domain review
